"term","nbin","mean","mean.lower","mean.upper","type","N"
"rcs.3.same",40,0.149040586822677,0.147769642972715,0.150353807221891,"norm",500
"rcs.2.diff",40,6.86917924393748,6.85917581256957,6.87855666075309,"norm",500
"rcs.3.diff",40,2.62821466897947,2.6243662912317,2.631821873967,"norm",500
"x",50,5.04615759578172,5.040316244754,5.05157992194829,"norm",500
"x2",50,29.5276104315541,29.4651245638879,29.5917579441485,"norm",500
"x3",50,189.026651056189,188.387402402968,189.683349841465,"norm",500
"rcs.2.same",50,1.70798321071916,1.70130952754321,1.71478612539715,"norm",500
"rcs.3.same",50,0.149962576539397,0.148923030009518,0.151037362446559,"norm",500
"rcs.2.diff",50,6.876238961001,6.86829140756807,6.88369532753339,"norm",500
"rcs.3.diff",50,2.63092754782066,2.6278656824459,2.63379856164358,"norm",500
"x",60,5.04107590973929,5.03622461820781,5.04557919757254,"norm",500
"x2",60,29.4463345507289,29.3947298405976,29.4998619371303,"norm",500
"x3",60,188.144894804332,187.624267500934,188.692197738155,"norm",500
"rcs.2.same",60,1.69792164639954,1.6924054637745,1.70353637961264,"norm",500
"rcs.3.same",60,0.148161706396385,0.147313537230586,0.149048638825015,"norm",500
"rcs.2.diff",60,6.86824715995488,6.86165893431191,6.8744195429294,"norm",500
"rcs.3.diff",60,2.62784611189704,2.62531032916263,2.63022702896456,"norm",500
"x",70,5.04607820193639,5.0419299961341,5.04992883935903,"norm",500
"x2",70,29.5056532294386,29.4615015491181,29.5516561897729,"norm",500
"x3",70,188.678230024072,188.229326250396,189.148595147155,"norm",500
"rcs.2.same",70,1.70426932887634,1.69956611151207,1.70910077680851,"norm",500
"rcs.3.same",70,0.149040689082836,0.148307544528447,0.149795576048261,"norm",500
"rcs.2.diff",70,6.87561993932785,6.86996709291897,6.88091978628714,"norm",500
"rcs.3.diff",70,2.6306920409677,2.62851687093634,2.63273089596067,"norm",500
"x",80,5.04312873771028,5.03950562125005,5.04649195267435,"norm",500
"x2",80,29.4812599551633,29.44248407886,29.5211490022731,"norm",500
"x3",80,188.482548870101,188.089833264669,188.89510406505,"norm",500
"rcs.2.same",80,1.70253072269072,1.69841937580812,1.70676609826774,"norm",500
"rcs.3.same",80,0.148794175450379,0.148156946324528,0.149458533841739,"norm",500
"rcs.2.diff",80,6.87168771607442,6.86675693562759,6.87631011864128,"norm",500
"rcs.3.diff",80,2.62917692870337,2.62727738885388,2.63095769223052,"norm",500
"x",90,5.04380916945346,5.04059314473034,5.04679449509573,"norm",500
"x2",90,29.4759589889478,29.4415970330127,29.5115342870242,"norm",500
"x3",90,188.349021543523,187.998025801603,188.713961622789,"norm",500
"rcs.2.same",90,1.70066294983579,1.69700254430077,1.70439606302956,"norm",500
"rcs.3.same",90,0.148368930658494,0.147804319400065,0.148951744440647,"norm",500
"rcs.2.diff",90,6.87249920334994,6.86812924491469,6.8765924780672,"norm",500
"rcs.3.diff",90,2.6294855917174,2.62780164313051,2.63106513527585,"norm",500
"x",100,5.04324072838344,5.04034955464245,5.04592450598104,"norm",500
"x2",100,29.4660035573865,29.4351312784418,29.4979896421457,"norm",500
"x3",100,188.281552570323,187.965434691896,188.608350103464,"norm",500
"rcs.2.same",100,1.69983671216009,1.69655456686827,1.70319937409852,"norm",500
"rcs.3.same",100,0.148350196708726,0.147840243131294,0.148878192961992,"norm",500
"rcs.2.diff",100,6.87154480587086,6.86760585371188,6.87523779828529,"norm",500
"rcs.3.diff",100,2.62912418910936,2.62760816151173,2.63054520925592,"norm",500
"x",5,0.835346577867922,0.831530818201229,0.83888861692496,"skew",500
"x2",5,0.71249147232846,0.706094529813619,0.718641087074024,"skew",500
"x3",5,0.618741774412308,0.610598760855944,0.627159676856228,"skew",500
"rcs.2.same",5,0.131079591648395,0.125805166429847,0.136285921517685,"skew",500
"rcs.3.same",5,0.00976761416466726,0.0091477824243498,0.0104358506576468,"skew",500
"rcs.2.diff",5,0.903840570362842,0.898434664223644,0.908858237170863,"skew",500
"rcs.3.diff",5,0.333388759053771,0.331309244985769,0.335318874150627,"skew",500
"x",10,0.832370544212235,0.830674651027038,0.83394478379314,"skew",500
"x2",10,0.703920631550417,0.701070228817127,0.706585314802195,"skew",500
"x3",10,0.603472339510317,0.599749918381648,0.606991501873275,"skew",500
"rcs.2.same",10,0.115504541828172,0.113076056533921,0.118020942892257,"skew",500
"rcs.3.same",10,0.00704084872816318,0.00671723390950439,0.00736215643496931,"skew",500
"rcs.2.diff",10,0.899624278897822,0.897221757846305,0.901854456933957,"skew",500
"rcs.3.diff",10,0.331766853304594,0.330842677062327,0.332624734468931,"skew",500
"x",20,0.832043900759179,0.831240582934612,0.83278959319224,"skew",500
"x2",20,0.702707712675063,0.701353210724826,0.703978412620236,"skew",500
"x3",20,0.601067844875732,0.59930478965252,0.602747640049207,"skew",500
"rcs.2.same",20,0.112513163946835,0.111332143102091,0.113731770770155,"skew",500
"rcs.3.same",20,0.0065047524824479,0.00635767959631013,0.00665672034108319,"skew",500
"rcs.2.diff",20,0.899161532907003,0.898023496619443,0.900217933029383,"skew",500
"rcs.3.diff",20,0.331588849099116,0.331151081405411,0.331995213861171,"skew",500
"x",30,0.832144850993719,0.831618539315553,0.832633408105034,"skew",500
"x2",30,0.702867746529324,0.701973979375821,0.703694773894941,"skew",500
"x3",30,0.601223269781217,0.600080977294131,0.602335356417963,"skew",500
"rcs.2.same",30,0.112642891069605,0.111867220840852,0.113453902004688,"skew",500
"rcs.3.same",30,0.00651355963841879,0.00641224425701296,0.00660960598013094,"skew",500
"rcs.2.diff",30,0.899304546078914,0.898558936097409,0.899996670297025,"skew",500
"rcs.3.diff",30,0.331643861884843,0.331357048568277,0.331910100866879,"skew",500
"x",40,0.832224120840694,0.83183276087488,0.832587406897827,"skew",500
"x2",40,0.702923131251692,0.702258425767656,0.703537430179121,"skew",500
"x3",40,0.601220354313327,0.600365587447105,0.60203768976927,"skew",500
"rcs.2.same",40,0.112455940115898,0.111877350528933,0.113058340484915,"skew",500
"rcs.3.same",40,0.00648241676047465,0.00640884987227433,0.00655440435683032,"skew",500
"rcs.2.diff",40,0.899416845295499,0.898862417360534,0.899931501765377,"skew",500
"rcs.3.diff",40,0.331687059952942,0.331473788512419,0.331885032529328,"skew",500
"x",50,0.832055500419875,0.831744009834839,0.832344646465347,"skew",500
"x2",50,0.702702055600619,0.702172641543843,0.703192460062865,"skew",500
"x3",50,0.601024314876901,0.600341367879115,0.601678351154808,"skew",500
"rcs.2.same",50,0.112597519911825,0.112135808175656,0.113068744600362,"skew",500
"rcs.3.same",50,0.00652280105213183,0.00646405229703577,0.00657901602894261,"skew",500
"rcs.2.diff",50,0.899177965798683,0.898736686421874,0.899587590335932,"skew",500
"rcs.3.diff",50,0.331595170329089,0.331425423672346,0.331752740338865,"skew",500
"x",60,0.832242379186408,0.831983683615785,0.832482517427564,"skew",500
"x2",60,0.70292913602127,0.702490587693027,0.703337232367904,"skew",500
"x3",60,0.601220146670764,0.600656202993736,0.601765826826934,"skew",500
"rcs.2.same",60,0.112502213529383,0.112120350458659,0.11289597344886,"skew",500
"rcs.3.same",60,0.00650350139113751,0.00645506498474319,0.00655059039878629,"skew",500
"rcs.2.diff",60,0.899442711346692,0.899076225084595,0.899782907996271,"skew",500
"rcs.3.diff",60,0.331697009830375,0.33155603379342,0.331827873058833,"skew",500
"x",70,0.832273049361846,0.832051845902907,0.832478384959356,"skew",500
"x2",70,0.702990085857391,0.702614658739257,0.703339112949095,"skew",500
"x3",70,0.601309383907094,0.600826141431278,0.601777180593354,"skew",500
"rcs.2.same",70,0.112582660973572,0.112252927557157,0.112916061466646,"skew",500
"rcs.3.same",70,0.00650719366957896,0.00646497657064602,0.00654681264322028,"skew",500
"rcs.2.diff",70,0.899486160865084,0.899172788554017,0.899777053652406,"skew",500
"rcs.3.diff",70,0.331713723528934,0.331593178801682,0.331825621072108,"skew",500
"x",80,0.832087998302216,0.831894795281117,0.832267342051939,"skew",500
"x2",80,0.702708909587879,0.70238126387228,0.703013838336662,"skew",500
"x3",80,0.600979302435018,0.600557093257157,0.601387090264741,"skew",500
"rcs.2.same",80,0.112440091005853,0.112151920307094,0.112733069069363,"skew",500
"rcs.3.same",80,0.00649327897557003,0.00645664866570687,0.00652835189267834,"skew",500
"rcs.2.diff",80,0.899224004574671,0.898950299644752,0.89947807549018,"skew",500
"rcs.3.diff",80,0.331612880035718,0.3315075941347,0.331710613332921,"skew",500
"x",90,0.832115937418747,0.831944442602266,0.832275130185355,"skew",500
"x2",90,0.702742227747656,0.702451048713192,0.703012714704643,"skew",500
"x3",90,0.601004494076691,0.60062948068074,0.60136624317114,"skew",500
"rcs.2.same",90,0.11241778250095,0.112162824599466,0.112678726001951,"skew",500
"rcs.3.same",90,0.00648244182691834,0.00645025974878725,0.00651344460322016,"skew",500
"rcs.2.diff",90,0.899263585083758,0.89902063351675,0.89948910870539,"skew",500
"rcs.3.diff",90,0.331628105444932,0.331534649420433,0.331714857472786,"skew",500
"x",100,0.832043406445003,0.831889234337257,0.832186519134177,"skew",500
"x2",100,0.702624731975577,0.702363197021159,0.702867956800166,"skew",500
"x3",100,0.600866227182618,0.60052896695914,0.601191652435503,"skew",500
"rcs.2.same",100,0.112366740583787,0.112137344309048,0.112600893242148,"skew",500
"rcs.3.same",100,0.00648573595965725,0.00645662369562003,0.00651362471257548,"skew",500
"rcs.2.diff",100,0.899160832626924,0.89894242162224,0.899363576084754,"skew",500
"rcs.3.diff",100,0.331588579722824,0.3315045637008,0.331666568919582,"skew",500
"x",5,8.52281117108845,8.39943102586131,8.63734073569181,"double",500
"x2",5,92.8398060624934,90.4972824359568,95.1752834996429,"double",500
"x3",5,1140.45590296257,1093.04424570103,1184.92051962172,"double",500
"rcs.2.same",5,3.50283631049211,3.34966636192689,3.65360258252586,"double",500
"rcs.3.same",5,0.925722274667034,0.869388826929314,0.980947213541132,"double",500
"rcs.2.diff",5,11.8348257244484,11.6591964825739,11.9925398676827,"double",500
"rcs.3.diff",5,4.53844622832046,4.47087859926922,4.59914287537693,"double",500
"x",10,8.57097869681538,8.51614307671443,8.62188072552799,"double",500
"x2",10,90.4870978468587,89.418705899837,91.5462531135015,"double",500
"x3",10,1070.26565493628,1051.37884312857,1089.96685444205,"double",500
"rcs.2.same",10,3.26605542347643,3.19784331480783,3.33193278392518,"double",500
"rcs.3.same",10,0.822414713471886,0.79810112478181,0.846610372733044,"double",500
"rcs.2.diff",10,11.8659007657128,11.7887263813695,11.9378620386113,"double",500
"rcs.3.diff",10,4.55018602507672,4.52052739021201,4.57788232767399,"double",500
"x",20,8.57528359722682,8.54930882981058,8.59939508451173,"double",500
"x2",20,89.7991281434731,89.2968927524725,90.30296876245,"double",500
"x3",20,1053.17032547299,1044.29135380546,1062.43982028703,"double",500
"rcs.2.same",20,3.20628749667879,3.17506139453527,3.23769200019679,"double",500
"rcs.3.same",20,0.799622843389402,0.788491233293725,0.810617111325269,"double",500
"rcs.2.diff",20,11.8703713142973,11.8344370073945,11.9042434132882,"double",500
"rcs.3.diff",20,4.55190971608719,4.53808411181231,4.56494469951868,"double",500
"x",30,8.59755388342335,8.58053593235753,8.61335106474795,"double",500
"x2",30,90.016507637979,89.6904116198948,90.3468742601586,"double",500
"x3",30,1055.09356776856,1049.27782300038,1061.36804837671,"double",500
"rcs.2.same",30,3.21253745510617,3.19170122874482,3.23359340878267,"double",500
"rcs.3.same",30,0.801196624285305,0.793571098007888,0.808572750697393,"double",500
"rcs.2.diff",30,11.9018744426592,11.8783957409485,11.9240829566386,"double",500
"rcs.3.diff",30,4.56402399646932,4.55499245924031,4.572566931393,"double",500
"x",40,8.59672862164737,8.58407424777791,8.60847524365797,"double",500
"x2",40,90.0264191795078,89.7822578027946,90.2722016969051,"double",500
"x3",40,1055.04650723161,1050.64035037605,1059.70024947304,"double",500
"rcs.2.same",40,3.21461784276928,3.19896347658813,3.2299836243336,"double",500
"rcs.3.same",40,0.801721623736118,0.796178158872566,0.807250326749695,"double",500
"rcs.2.diff",40,11.9007356699745,11.8832771481897,11.9172497057663,"double",500
"rcs.3.diff",40,4.56358594550645,4.55687018705394,4.56993839061812,"double",500
"x",50,8.58385052394329,8.57377867535332,8.5931998761558,"double",500
"x2",50,89.8508296281862,89.6568440667998,90.0472522824402,"double",500
"x3",50,1052.66603331659,1049.24946023055,1056.35299316695,"double",500
"rcs.2.same",50,3.20801658600407,3.19573518314922,3.22039316734259,"double",500
"rcs.3.same",50,0.799652181532149,0.795223625893146,0.804034782788243,"double",500
"rcs.2.diff",50,11.8825096177003,11.8686140595453,11.8956534320963,"double",500
"rcs.3.diff",50,4.55657494158953,4.55122974608678,4.56163096429939,"double",500
"x",60,8.58691383174052,8.5785490761319,8.59467854798482,"double",500
"x2",60,89.8601229466661,89.7000309888902,90.0224611167755,"double",500
"x3",60,1052.44832586594,1049.62095701813,1055.49974185447,"double",500
"rcs.2.same",60,3.20452499199954,3.1942766260893,3.21473129817895,"double",500
"rcs.3.same",60,0.798108238871329,0.794451441274103,0.801701202149311,"double",500
"rcs.2.diff",60,11.8868611877693,11.8753208089624,11.8977772370135,"double",500
"rcs.3.diff",60,4.5582488572757,4.55380962711229,4.56244792698387,"double",500
"x",70,8.59128884088637,8.58413636869929,8.59792823593584,"double",500
"x2",70,89.9416853426449,89.8045380863024,90.0816234424419,"double",500
"x3",70,1053.71893891116,1051.26413504446,1056.33423847111,"double",500
"rcs.2.same",70,3.21088529265815,3.20215389070774,3.21962512013226,"double",500
"rcs.3.same",70,0.800559972102609,0.797390636565745,0.803647858190357,"double",500
"rcs.2.diff",70,11.8930675641719,11.8831997040327,11.9024015772936,"double",500
"rcs.3.diff",70,4.56063626013247,4.55684039665938,4.56422676901328,"double",500
"x",80,8.58975329236875,8.58350619640787,8.59555225766512,"double",500
"x2",80,89.9118472840882,89.790791945732,90.0327687976057,"double",500
"x3",80,1053.25459265892,1051.1113771413,1055.52572295355,"double",500
"rcs.2.same",80,3.20871176646797,3.20103015579348,3.21633144194594,"double",500
"rcs.3.same",80,0.79974385048588,0.796984237408213,0.802439157211833,"double",500
"rcs.2.diff",80,11.8908984959667,11.8822797320473,11.8990509884397,"double",500
"rcs.3.diff",80,4.5598018860478,4.55648651162198,4.56293790013354,"double",500
"x",90,8.58898914112755,8.58344396606116,8.5941365372895,"double",500
"x2",90,89.935115333888,89.8287212730942,90.0434206032807,"double",500
"x3",90,1054.00345462968,1052.0977150697,1056.02537355517,"double",500
"rcs.2.same",90,3.21250644292595,3.20572152258382,3.21928654734493,"double",500
"rcs.3.same",90,0.801367781271738,0.798904825819704,0.803757437451854,"double",500
"rcs.2.diff",90,11.8898208280274,11.8821704645486,11.8970573101102,"double",500
"rcs.3.diff",90,4.55938734020813,4.55644447976275,4.56217099316054,"double",500
"x",100,8.58991243002598,8.58492737365316,8.59453988718167,"double",500
"x2",100,89.9088964343229,89.8134457310776,90.0062703363834,"double",500
"x3",100,1053.25142104816,1051.55625677577,1055.06178468018,"double",500
"rcs.2.same",100,3.20898817801775,3.20290504975888,3.21505558149255,"double",500
"rcs.3.same",100,0.799985209382893,0.797793935877387,0.802145769546912,"double",500
"rcs.2.diff",100,11.8911327196556,11.8842551201646,11.8976382439525,"double",500
"rcs.3.diff",100,4.55989198472503,4.55724638291025,4.56239446061154,"double",500
